adds,vadd.f64,adds,vcmp.f64,bl,strb.w,beq.n,bge.n,vcmp.f64,bic.w,vmov.f64,cmp.w,eor.w
cmp,vmul.f64,vmov,vldr,push,ldr,vsub.f64,adds,push,cmp,vmrs,bcc.n,eor.w
beq.n,vmul.f64,adds,vmrs,cmp,ldr.w,vabs.f64,mov,vpush,ble.n,vmov.f64,movs.w,eor.w
subs,vsub.f64,vcvt.f64.s32,it,sub,strb,vcmpe.f64,adc.w,ldr,cmp.w,ble.w,adcs,adds
bl,vsub.f64,vmov,vmovne.f64,ldrh.w,strb.w,vmov.f64,cmp,vmov.f64,blt.n,ldr,adc.w,adc.w
cbz,vmov.f64,adds,b.n,ldrb.w,add.w,vmrs,sbcs.w,vmrs,beq.n,it,tst.w,adds
push,vnmls.f64,vmov,vmov.f64,bgt.n,cmp.w,bgt.n,mov,add,vsub.f32,vnegle.f64,sub.w,adcs
subs,vmul.f64,mov,vmov.f64,ldr,bne.n,vmov,mov,bls.n,add,add,bne.n,cmp.w
b.n,vsub.f64,vmov,add,subs,uxth,adds,mov,vmov.f64,pop,vldr,cmp.w,bne.n
adds,vsub.f64,adds,vpop,str,lsrs,cmp,bge.n,vpop,lsrs,vsub.f64,it,eor.w
cmp,vmla.f64,adds,pop,ldr,uxth,vcvt.f64.s32,adds,ldmia.w,bic.w,vsub.f64,adcs.w,movs
beq.n,vmla.f64,vmov,vmov.f64,str,lsrs,vmul.f64,mov,b.w,bic.w,vmov,adceq.w,adds
subs,vadd.f64,cmp,vmov.f64,ldr,mla,vdiv.f64,adc.w,vmov,vsub.f32,vneg.f64,orr.w,mov
bl,vadd.f64,vdiv.f64,bl,str,mov.w,vadd.f64,cmp,push,vmov.f32,vsub.f64,pop,eor.w
cbz,vadd.f64,vcvt.f64.s32,vmov.f64,ldr,mla,beq.n,sbcs.w,vpush,blx,b.n,subs,eor.w
push,vmla.f64,vdiv.f64,vpush,str,ldr.w,vsub.f64,mov,vmov.f64,add,vmul.f64,vmov,eor.w
subs,vmla.f64,vcvt.f64.s32,vmul.f64,ldr,lsrs,vabs.f64,mov,subw,add,vldr,strd,eor.w
b.n,vadd.f64,vdiv.f64,vmul.f64,str,uxth,vcmpe.f64,mov,cmp.w,ldr,vldr,vadd.f64,adds
adds,vadd.f64,vcvt.f64.s32,vmul.f64,str,add.w,vmov.f64,bge.n,mov,vmov,ldr,bne.n,adc.w
cmp,vcvt.s32.f64,vdiv.f64,vmul.f64,str,mla,vmrs,adds,blt.w,movw,lsls,bl,adds
beq.n,vstr,vcvt.f64.s32,vsub.f64,bl,lsrs,bgt.n,mov,movw,movt,vldr,push,adcs
subs,vsub.f64,vdiv.f64,vcmp.f64,push,uxth,vmov,adc.w,movt,vmov.f32,add,movw,cmp.w
bl,vmov,vcvt.f64.s32,vadd.f64,cmp,mov.w,adds,cmp,cmp,push,vldr,movt,bne.n
cbz,vadd.f64,vdiv.f64,vmrs,sub,mov.w,cmp,sbcs.w,it,sub,add.w,movw,eor.w
push,vstr,vcvt.f64.s32,bne.n,ldrh.w,mla,vcvt.f64.s32,mov,bgt.w,bic.w,vldr,movw,movs
subs,and.w,vdiv.f64,vcmp.f64,ldrb.w,mov.w,vmul.f64,mov,movgt,cmp,vldr,movs,adds
b.n,add,vcvt.f64.s32,vmrs,bgt.n,mov,vdiv.f64,mov,ldr.w,ble.n,vldr,ldr,mov
adds,vpop,vadd.f64,beq.n,ldr,add.w,vadd.f64,bge.n,add,cmp.w,vldr,ldr,eor.w
cmp,ldmia.w,vdiv.f64,vsub.f64,subs,orr.w,beq.n,adds,vldr,blt.n,add.w,uxth,eor.w
beq.n,bx,vsub.f64,vcmp.f64,str,ldr,vsub.f64,mov,vsub.f64,beq.n,vldr,lsrs,eor.w
subs,cmp,vadd.f64,vmrs,ldr,strb,vabs.f64,adc.w,vcmpe.f64,vsub.f32,mov,uxth,eor.w
bl,bhi.n,vsub.f64,bne.w,str,lsrs,vcmpe.f64,cmp,vmrs,add,vnmls.f64,lsrs,adds
cbz,tbb,vadd.f64,vcmp.f64,ldr,orr.w,vmov.f64,sbcs.w,it,pop,vmul.f64,mla,adc.w
push,vldr,vsub.f64,vmrs,str,strb.w,vmrs,mov,bmi.n,vsub.f32,vmul.f64,mla,adds
subs,vmul.f64,vadd.f64,bne.w,ldr,ldr.w,bgt.n,mov,vmovmi.f64,vmul.f32,vmla.f64,uxth.w,adcs
b.n,vldr,vsub.f64,vsub.f64,str,mov,vmov,mov,ldr.w,vmov.f32,vadd.f64,lsrs,cmp.w
adds,movs,beq.n,vcmp.f64,ldr,lsrs,adds,bge.n,add,blx,vsub.f64,add.w,bne.n
cmp,vldr,vsub.f64,vmrs,str,orr.w,cmp,adds,vldr,add,vmla.f64,mla,eor.w
beq.n,vcmpe.f64,vabs.f64,bne.w,str,strb.w,vcvt.f64.s32,mov,vcmpe.f64,add,vsub.f64,uxth,movs
subs,vmov.f64,vcmpe.f64,vcmp.f64,str,lsrs,vmul.f64,adc.w,vmrs,ldr,vadd.f64,lsrs,adds
bl,vmrs,vmov.f64,vmrs,bl,ldr.w,vdiv.f64,cmp,ble.w,vmov,vadd.f64,mla,mov
cbz,bmi.n,vmrs,bne.w,push,orr.w,vadd.f64,sbcs.w,ubfx,movw,vsub.f64,mov,eor.w
push,bl,bgt.n,movs,cmp,ldr,beq.n,mov,asrs,movt,vmla.f64,str,eor.w
subs,vcmpe.f64,vmov,vsub.f64,sub,strb,vsub.f64,mov,orr.w,vmov.f32,vsub.f64,add.w,eor.w
b.n,push,adds,vcmp.f64,ldrh.w,lsrs,vabs.f64,mov,subw,push,vnmls.f64,orr.w,eor.w
adds,vpush,adds,vmrs,ldrb.w,orr.w,vcmpe.f64,bge.n,orr.w,sub,vadd.f64,str,adds
cmp,mov,vmov,vcmp.f64,bgt.n,strb.w,vmov.f64,adds,adds,bic.w,vmov.f64,mov,adc.w
beq.n,sub,adds,ite,ldr,ldr.w,vmrs,mov,ldr.w,cmp,vmla.f64,pop,adds
subs,vmov.f64,vmov,movne,subs,lsrs,bgt.n,adc.w,vmov,ble.n,vmul.f64,bl,adcs
bl,vmrs,adds,vmrs,str,lsrs,bx,cmp,add,cmp.w,vmla.f64,orrs.w,cmp.w
cbz,vmov.f64,vmov,bne.w,ldr,lsrs,ldrd,sbcs.w,vldr,blt.n,vmls.f64,it,bne.n
push,ble.w,adds,cmp,str,strb.w,ldrb.w,mov,vcmpe.f64,beq.n,vmul.f64,push,eor.w
subs,ldr,vcvt.f64.s32,bne.w,ldr,ldr,adds,mov,vmrs,vsub.f32,vmul.f64,moveq.w,movs
b.n,it,vmov,vsub.f64,str,ldr.w,adc.w,mov,bgt.w,add,vadd.f64,b.n,adds
adds,vnegle.f64,adds,vcmp.f64,ldr,strb,strd,bge.n,ldr.w,pop,vmls.f64,mov.w,mov
cmp,add,vmov,vmrs,str,strb.w,cmp,adds,vmov.f64,subs,vldr,add.w,eor.w
beq.n,vldr,mov,vcmp.f64,ldr,add.w,beq.n,mov,ldr.w,vdiv.f32,vsub.f64,movs.w,eor.w
subs,vsub.f64,vmov,ite,str,cmp.w,orrs.w,adc.w,add,bne.n,vadd.f64,beq.w,eor.w
bl,vsub.f64,adds,movne,str,bne.n,beq.n,cmp,vldr,vadd.f32,vadd.f64,mov.w,eor.w
cbz,vmov,adds,vmrs,str,uxth,cmp,sbcs.w,add,add,vadd.f64,movs.w,adds
push,vneg.f64,vmov,bne.n,bl,lsrs,it,mov,ldr.w,eors,vsub.f64,it,adc.w
subs,vsub.f64,cmp,cmp,push,uxth,cmpeq,mov,vadd.f64,movw,vadd.f64,addne,adds
b.n,b.n,vdiv.f64,bne.n,cmp,lsrs,bcc.n,mov,add.w,lsrs,vldr,movs.w,adcs
adds,vmul.f64,vcvt.f64.s32,cmp,sub,mla,mov,bge.n,vmov,movt,vcmpe.f64,it,cmp.w
cmp,vldr,vdiv.f64,bne.n,ldrh.w,mov.w,blx,adds,add,rsb,vmrs,addne,bne.n
beq.n,vldr,vcvt.f64.s32,vsub.f64,ldrb.w,mla,vmov.f64,mov,vmov,eor.w,ite,add.w,eor.w
subs,ldr,vdiv.f64,vcmp.f64,bgt.n,ldr.w,movs,adc.w,ldr.w,mvns,vnmls.f64,rsb,movs
bl,lsls,vcvt.f64.s32,vmrs,ldr,lsrs,vldr,cmp,vcvt.f64.s32,add.w,vaddgt.f64,lsl.w,adds
cbz,vldr,vdiv.f64,bne.n,subs,uxth,vmov.f64,sbcs.w,add,rsb,vcmple.f64,lsr.w,mov
push,add,vcvt.f64.s32,vcmp.f64,str,add.w,vmov.f64,mov,vldr,adds,vmrs,lsl.w,eor.w
subs,vldr,vdiv.f64,vmrs,ldr,mla,vmov.f64,mov,ldr.w,sub.w,vcmpe.f64,orr.w,eor.w
b.n,add.w,vcvt.f64.s32,bne.n,str,lsrs,b.n,mov,add,umull,beq.n,lsr.w,eor.w
adds,vldr,vdiv.f64,vsub.f64,ldr,uxth,vsub.f64,bge.n,vldr,vmul.f32,vmrs,add,eor.w
cmp,vldr,vcvt.f64.s32,vcmp.f64,str,mov.w,vabs.f64,adds,ldr.w,umull,it,b.n,adds
beq.n,vldr,vdiv.f64,vmrs,ldr,mov.w,vcmpe.f64,mov,vstr,lsrs,vnegle.f64,cmp.w,adc.w
subs,vldr,vcvt.f64.s32,bne.n,str,mla,vmov.f64,adc.w,add,lsls,add,bcc.n,adds
bl,add.w,vadd.f64,vcmp.f64,ldr,mov.w,vmrs,cmp,vldr,orr.w,vpop,cmp.w,adcs
cbz,vldr,vdiv.f64,vmrs,str,mov,bgt.n,sbcs.w,ldr.w,mov.w,pop,bcc.n,cmp.w
push,mov,vsub.f64,bne.n,str,add.w,vmov,mov,vmov.f64,mov.w,vmov.f64,lsrs,bne.n
subs,vnmls.f64,vadd.f64,vsub.f64,str,orr.w,adds,mov,vstr,orr.w,b.w,movs.w,eor.w
b.n,vmul.f64,vsub.f64,vcmp.f64,bl,ldr,cmp,mov,vldr,vsub.f32,add,mov.w,movs
adds,vmul.f64,vadd.f64,vmrs,push,strb,vcvt.f64.s32,bge.n,add,vdiv.f32,bl,add.w,adds
cmp,vmla.f64,vsub.f64,bne.n,cmp,lsrs,vmul.f64,adds,vldr,vdiv.f32,push,mov.w,mov
beq.n,vadd.f64,vadd.f64,vcmp.f64,sub,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,vmrs,cmn.w,eor.w
subs,vsub.f64,vsub.f64,vmrs,ldrh.w,strb.w,vadd.f64,adc.w,ldr.w,vadd.f32,bl,bcs.w,eor.w
bl,vmla.f64,beq.n,bne.n,ldrb.w,ldr.w,beq.n,cmp,add,blx,vmrs,cmp.w,eor.w
cbz,vsub.f64,vsub.f64,vsub.f64,bgt.n,mov,vsub.f64,sbcs.w,vldr,add,adds,it,eor.w
push,vadd.f64,vabs.f64,vcmp.f64,ldr,lsrs,vabs.f64,mov,add,add,movw,adcs.w,adds
subs,vadd.f64,vcmpe.f64,vmrs,subs,orr.w,vcmpe.f64,mov,addw,ldr,movt,adceq.w,adc.w
b.n,vsub.f64,vmov.f64,beq.n,str,strb.w,vmov.f64,mov,ubfx,vmov,and.w,orr.w,adds
adds,vmla.f64,vmrs,vcmp.f64,ldr,lsrs,vmrs,bge.n,sub.w,movw,beq.n,pop,adcs
cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt,adds,subs,cmp.w
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32,iteee,vmov,bne.n
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push,ldr,strd,eor.w
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub,movweq,vadd.f64,movs
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w,movtne,bne.n,adds
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp,itt,bl,mov
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n,andne,push,eor.w
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w,orrne,movw,eor.w
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n,vmsr,movt,eor.w
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n,adds,movw,eor.w
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32,beq.n,movw,adds
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add,movs,movs,adc.w
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop,bx,ldr,adds
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32,and.w,ldr,adcs
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32,bl,uxth,cmp.w
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32,sub,lsrs,bne.n
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl,movw,uxth,eor.w
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw,movt,lsrs,movs
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt,mov.w,mla,adds
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push,str,mla,mov
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw,movw,uxth.w,eor.w
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w,movt,lsrs,eor.w
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw,str,add.w,eor.w
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth,mov.w,mla,eor.w
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs,str,uxth,adds
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth,lsls,lsrs,adc.w
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs,mov.w,mla,adds
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla,str,mov,adcs
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla,mov.w,str,cmp.w
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop,str,add.w,bne.n
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str,movt,orr.w,eor.w
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w,mov.w,str,movs
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str,str,mov,adds
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx,str,pop,mov
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32,bpl.n,bl,eor.w
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32,lsls,orrs.w,eor.w
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32,bpl.n,it,eor.w
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w,lsls,push,eor.w
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl,bpl.n,moveq.w,adds
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw,lsls,b.n,adc.w
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt,bpl.n,mov.w,adds
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push,lsls,add.w,adcs
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw,bpl.n,movs.w,cmp.w
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w,vldr,beq.w,bne.n
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw,vldr,mov.w,eor.w
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth,vdiv.f32,movs.w,movs
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs,vmrs,it,adds
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth,movs,addne,mov
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs,add,movs.w,eor.w
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla,bx,it,eor.w
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla,movs,addne,eor.w
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop,pop,add.w,eor.w
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str,vmov.f64,rsb,adds
adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w,add,lsl.w,adc.w
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str,vpop,lsr.w,adds
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx,pop,lsl.w,adcs
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w,vsub.f64,orr.w,cmp.w
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl,vmul.f64,lsr.w,bne.n
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw,vmov.f64,add,eor.w
push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt,blx,b.n,movs
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push,add,cmp.w,adds
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw,add,bcc.n,mov
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w,ldr,cmp.w,eor.w
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw,push,bcc.n,eor.w
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth,vpush,lsrs,eor.w
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs,vmov.f64,movs.w,eor.w
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth,sub,mov.w,adds
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs,add,add.w,adc.w
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla,bl,mov.w,adds
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla,vmrs,cmn.w,adcs
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop,bic.w,bcs.w,cmp.w
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str,str,cmp.w,bne.n
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w,bic.w,it,eor.w
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str,vmsr,adcs.w,movs
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx,movs,adceq.w,adds
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32,bx,orr.w,mov
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add,movs,pop,eor.w
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl,bl,subs,eor.w
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw,cmp.w,vmov,eor.w
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt,beq.n,strd,eor.w
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push,ble.n,vadd.f64,adds
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw,cmp,bne.n,adc.w
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w,bne.n,bl,adds
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw,vmrs,push,adcs
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth,bic.w,movw,cmp.w
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs,orrs,movt,bne.n
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth,vmsr,movw,eor.w
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs,movs,movw,movs
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla,bx,movs,adds
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla,vmov,ldr,mov
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop,movw,ldr,eor.w
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str,movt,uxth,eor.w
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w,bic.w,lsrs,eor.w
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str,mov,uxth,eor.w
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx,cmp,lsrs,adds
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32,ble.n,mla,adc.w
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull,movw,mla,adds
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs,movt,uxth.w,adcs
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w,cmp,lsrs,cmp.w
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs,bgt.n,add.w,bne.n
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w,movw,mla,eor.w
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb,movt,uxth,movs
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull,cmp,lsrs,adds
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx,ble.n,mla,mov
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add,cmp,mov,eor.w
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add,ble.w,str,eor.w
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr,ldr,add.w,eor.w
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov,vldr,orr.w,eor.w
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw,vldr,str,adds
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt,vldr,mov,adc.w
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32,add,pop,adds
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push,vldr,bl,adcs
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub,vsub.f64,orrs.w,cmp.w
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w,vldr,it,bne.n
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp,ldr,push,eor.w
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n,add,moveq.w,movs
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w,vsub.f64,b.n,adds
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n,vmov,mov.w,mov
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n,vadd.f64,add.w,eor.w
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32,vmul.f64,movs.w,eor.w
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add,lsls,beq.w,eor.w
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop,add.w,mov.w,eor.w
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs,vldr,movs.w,adds
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w,add.w,it,adc.w
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w,vldr,addne,adds
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32,vnmls.f64,movs.w,adcs
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32,vmov.f64,it,cmp.w
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx,vnmls.f64,addne,bne.n
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add,vmla.f64,add.w,eor.w
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add,vmul.f64,rsb,movs
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr,vneg.f64,lsl.w,adds
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov,vmla.f64,lsr.w,mov
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw,vmul.f64,lsl.w,eor.w
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt,vneg.f64,orr.w,eor.w
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32,b.w,lsr.w,eor.w
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push,ldr,add,eor.w
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub,vldr,b.n,adds
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w,add,cmp.w,adc.w
