bne.n,vldmia,vdiv.f64,bne.n,push,ldr.w,vmov,mov,vldr,blx,bne.n
mov,vmul.f64,vsub.f64,cbnz,cmp,mov,adds,mov,add,add,vldmdb
adds,vmul.f64,vadd.f64,cmp,sub,lsrs,cmp,bge.n,vldr,add,cmp
cmp,vstmia,vsub.f64,it,ldrh.w,orr.w,vcvt.f64.s32,adds,ldr.w,ldr,vadd.f64
beq.n,cmp,vadd.f64,bne.n,ldrb.w,strb.w,vmul.f64,mov,ldr.w,vmov,bne.n
subs,vmul.f64,vsub.f64,rsbsne,bgt.n,lsrs,vdiv.f64,adc.w,add,movw,vldmdb
bl,bne.n,vadd.f64,it,ldr,ldr.w,vadd.f64,cmp,vldr,movt,cmp
cbz,vldr,vsub.f64,movcc,subs,orr.w,beq.n,sbcs.w,add,vmov.f32,vadd.f64
push,vldr,beq.n,b.n,str,ldr,vsub.f64,mov,addw,push,bne.n
subs,vadd.f64,vsub.f64,pop,ldr,strb,vabs.f64,mov,ubfx,sub,vldr
b.n,vsub.f64,vabs.f64,bx,str,lsrs,vcmpe.f64,mov,sub.w,bic.w,vsub.f64
adds,vsub.f64,vcmpe.f64,vmov.f64,ldr,orr.w,vmov.f64,bge.n,add.w,cmp,vldr
cmp,vstmia,vmov.f64,mov,str,strb.w,vmrs,adds,vldr,ble.n,vadd.f64
beq.n,cmp,vmrs,bl,ldr,ldr.w,bgt.n,mov,vmla.f64,cmp.w,vldr
subs,vadd.f64,bgt.n,vmov,str,lsrs,vmov,adc.w,add.w,blt.n,vadd.f64
bl,bne.n,vmov,push,ldr,lsrs,adds,cmp,vmov,beq.n,vadd.f64
cbz,vldr,adds,movs,str,lsrs,cmp,sbcs.w,vldr,vsub.f32,vldr
push,vadd.f64,adds,movt,str,strb.w,vcvt.f64.s32,mov,vldr,add,vsub.f64
subs,vsub.f64,vmov,bic.w,str,ldr,vmul.f64,mov,vmov,pop,vldr
b.n,vsub.f64,adds,ubfx,bl,ldr.w,vdiv.f64,mov,vcvt.f64.s32,vadd.f32,vadd.f64
adds,vstmia,vmov,orrs,push,strb,vadd.f64,bge.n,vcmpe.f64,vmul.f32,vldr
cmp,cmp,adds,lsrs,cmp,strb.w,beq.n,adds,vmrs,vadd.f32,vadd.f64
beq.n,vadd.f64,vmov,lsls,sub,add.w,vsub.f64,mov,ubfx,bl,vadd.f64
subs,bne.n,adds,orrs.w,ldrh.w,cmp.w,vabs.f64,adc.w,sub.w,movw,vsub.f64
bl,vldr,vcvt.f64.s32,it,ldrb.w,bne.n,vcmpe.f64,cmp,vmov,movt,vadd.f64
cbz,vadd.f64,vmov,bne.n,bgt.n,uxth,vmov.f64,sbcs.w,add.w,push,vadd.f64
push,vsub.f64,adds,cbnz,ldr,lsrs,vmrs,mov,add.w,movw,vadd.f64
subs,vsub.f64,vmov,cmp,subs,uxth,bgt.n,mov,vldr,ldmia.w,vsub.f64
b.n,vstmia,mov,it,str,lsrs,vmov,mov,vstr,movw,vsub.f64
adds,cmp,vmov,bne.n,ldr,mla,adds,bge.n,vcvt.f64.s32,uxth,vsub.f64
cmp,vadd.f64,adds,rsbsne,str,mov.w,cmp,adds,vldr,lsrs,vcmpe.f64
beq.n,bne.n,adds,it,ldr,mla,vcvt.f64.s32,mov,vldr,uxth,vadd.f64
subs,vldr,vmov,movcc,str,ldr.w,vmul.f64,adc.w,vldr,lsrs,vmrs
bl,vldmdb,cmp,b.n,ldr,lsrs,vdiv.f64,cmp,vmla.f64,mla,vadd.f64
cbz,cmp,vdiv.f64,pop,str,uxth,vadd.f64,sbcs.w,vldr,mla,vadd.f64
push,vadd.f64,vcvt.f64.s32,bx,ldr,add.w,beq.n,mov,vmov.f64,pop,it
subs,bne.n,vdiv.f64,vabs.f64,str,mla,vsub.f64,mov,vmov.f64,str,ble.n
b.n,vldmdb,vcvt.f64.s32,cmp,str,lsrs,vabs.f64,mov,vmla.f64,add.w,vmovle.f64
adds,cmp,vdiv.f64,ble.w,str,uxth,vcmpe.f64,bge.n,vmul.f64,str,vcmpe.f64
cmp,vadd.f64,vcvt.f64.s32,beq.n,bl,mov.w,vmov.f64,adds,vmul.f64,bx,vmrs
beq.n,bne.n,vdiv.f64,cmp,push,mov.w,vmrs,mov,vsub.f64,vmov.f32,it
subs,vldmdb,vcvt.f64.s32,beq.n,cmp,mla,bgt.n,adc.w,vmul.f64,vadd.f32,ble.n
bl,cmp,vdiv.f64,vldr,sub,mov.w,vmov,cmp,vmla.f64,vdiv.f32,vmovle.f64
cbz,vadd.f64,vcvt.f64.s32,vldr,ldrh.w,mov,adds,sbcs.w,vmul.f64,mul.w,vcmpe.f64
push,bne.n,vdiv.f64,b.n,ldrb.w,add.w,cmp,mov,it,bl,vmov.f64
subs,vldmdb,vcvt.f64.s32,vmov.f64,bgt.n,orr.w,vcvt.f64.s32,mov,vmla.f64,movw,vmrs
b.n,cmp,vdiv.f64,vmov.f64,ldr,ldr,vmul.f64,mov,vaddmi.f64,movt,ite
adds,vadd.f64,vcvt.f64.s32,add,subs,strb,vdiv.f64,bge.n,vmul.f64,push,vsubgt.f64
cmp,bne.n,vadd.f64,vpop,str,lsrs,vadd.f64,adds,bmi.n,movw,vcmpe.f64
beq.n,vldmdb,vdiv.f64,pop,ldr,orr.w,beq.n,mov,vmov.f64,ldmia.w,vaddle.f64
subs,cmp,vsub.f64,vsub.f64,str,strb.w,vsub.f64,adc.w,vcmpe.f64,movw,vmrs
bl,vadd.f64,vadd.f64,vsub.f64,ldr,ldr.w,vabs.f64,cmp,vmrs,uxth,bgt.n
cbz,bne.n,vsub.f64,vmov.f64,str,mov,vcmpe.f64,sbcs.w,it,lsrs,vmov.f64
push,vldmdb,vadd.f64,vmov.f64,ldr,lsrs,vmov.f64,mov,bmi.n,uxth,vsub.f64
subs,cmp,vsub.f64,blx,str,orr.w,vmrs,mov,vmovmi.f64,lsrs,vadd.f64
b.n,vadd.f64,vadd.f64,add,ldr,strb.w,bgt.n,mov,vcmpe.f64,mla,b.n
adds,bne.n,vsub.f64,add,str,lsrs,vmov,bge.n,vmrs,mla,vadd.f64
cmp,vldr,beq.n,ldr,str,ldr.w,adds,adds,ite,pop,vldr
beq.n,vsub.f64,vsub.f64,vmov.f64,str,orr.w,cmp,mov,vsubgt.f64,str,ldr
subs,vldr,vabs.f64,vneg.f64,bl,ldr,vcvt.f64.s32,adc.w,vcmpe.f64,add.w,add
bl,vadd.f64,vcmpe.f64,vmov.f64,push,strb,vmul.f64,cmp,vaddle.f64,str,vldr
cbz,vldr,vmov.f64,vmov.f64,cmp,lsrs,vdiv.f64,sbcs.w,vmrs,bx,ldr
push,vadd.f64,vmrs,b.w,sub,orr.w,vadd.f64,mov,vadd.f64,eor.w,add
subs,vadd.f64,bgt.n,push,ldrh.w,strb.w,beq.n,mov,it,bl,vldr
b.n,vldr,vmov,vpush,ldrb.w,ldr.w,vsub.f64,mov,bmi.n,movw,ldr
adds,vsub.f64,adds,sub,bgt.n,lsrs,vabs.f64,bge.n,vmovmi.f64,movt,add
cmp,vldr,adds,vmov.f64,ldr,lsrs,vcmpe.f64,adds,vcmpe.f64,push,vldr
beq.n,vadd.f64,vmov,vmov.f64,subs,lsrs,vmov.f64,mov,vmrs,movw,vadd.f64
subs,vldr,adds,bl,str,strb.w,vmrs,adc.w,it,ldmia.w,ldr
bl,vadd.f64,vmov,vmov,ldr,ldr,bgt.n,cmp,bmi.n,movw,add
cbz,vadd.f64,adds,push,str,ldr.w,vmov,sbcs.w,vmovmi.f64,uxth,vldr
push,vsub.f64,vmov,movs,ldr,strb,adds,mov,vcmpe.f64,lsrs,vadd.f64
subs,vadd.f64,adds,movt,str,strb.w,cmp,mov,ldr,uxth,vmul.f64
b.n,vadd.f64,vcvt.f64.s32,bic.w,ldr,add.w,vcvt.f64.s32,mov,add,lsrs,vmul.f64
adds,vadd.f64,vmov,ubfx,str,cmp.w,vmul.f64,bge.n,vldr,mla,vsub.f64
cmp,vsub.f64,adds,orrs,ldr,bne.n,vdiv.f64,adds,ldr,mla,vsub.f64
beq.n,vsub.f64,vmov,lsrs,str,uxth,vadd.f64,mov,vmrs,pop,vmov.f64
subs,vsub.f64,mov,lsls,str,lsrs,beq.n,adc.w,it,str,vnmls.f64
bl,vcmpe.f64,vmov,orrs.w,str,uxth,vsub.f64,cmp,vsubgt.f64,add.w,vmul.f64
cbz,vadd.f64,adds,it,bl,lsrs,vabs.f64,sbcs.w,add,str,vsub.f64
push,vmrs,adds,bne.n,push,mla,vcmpe.f64,mov,vldr,bx,vsub.f64
subs,vadd.f64,vmov,cbnz,cmp,mov.w,vmov.f64,mov,it,vmul.f32,vmla.f64
b.n,vadd.f64,cmp,cmp,sub,mla,vmrs,mov,vadd.f64,add,vmla.f64
adds,it,vdiv.f64,it,ldrh.w,ldr.w,bgt.n,bge.n,vldrle,bl,vadd.f64
cmp,vnegle.f64,vcvt.f64.s32,bne.n,ldrb.w,lsrs,vmov,adds,vadd.f64,movw,vadd.f64
beq.n,ble.n,vdiv.f64,rsbsne,bgt.n,uxth,adds,mov,vadd.f64,movt,vadd.f64
subs,vcmpe.f64,vcvt.f64.s32,it,ldr,add.w,cmp,adc.w,vadd.f64,push,vmla.f64
bl,vmrs,vdiv.f64,movcc,subs,mla,vcvt.f64.s32,cmp,vmla.f64,movw,vmla.f64
cbz,it,vcvt.f64.s32,b.n,str,lsrs,vmul.f64,sbcs.w,vadd.f64,ldmia.w,vadd.f64
push,vnegle.f64,vdiv.f64,pop,ldr,uxth,vdiv.f64,mov,vadd.f64,movw,vadd.f64
subs,ble.n,vcvt.f64.s32,bx,str,mov.w,vadd.f64,mov,vsub.f64,uxth,vcvt.s32.f64
b.n,vcmpe.f64,vdiv.f64,vmov.f64,ldr,mov.w,beq.n,mov,vadd.f64,lsrs,vstr
adds,vmov.f64,vcvt.f64.s32,mov,str,mla,vsub.f64,bge.n,vadd.f64,uxth,vsub.f64
cmp,vmrs,vdiv.f64,bl,ldr,mov.w,vabs.f64,adds,vcmp.f64,lsrs,vmov
beq.n,ite,vcvt.f64.s32,vmov,str,mov,vcmpe.f64,mov,vmrs,mla,vadd.f64
subs,vsub.f64,vdiv.f64,push,ldr,add.w,vmov.f64,adc.w,beq.w,mla,vstr
bl,vcmpegt.f64,vcvt.f64.s32,movs,str,orr.w,vmrs,cmp,add.w,pop,and.w
cbz,vaddle.f64,vadd.f64,movt,str,ldr,bgt.n,sbcs.w,add.w,str,add
push,vmrs,vdiv.f64,bic.w,str,strb,vmov,mov,vpop,add.w,vpop
subs,bgt.n,vsub.f64,ubfx,bl,lsrs,adds,mov,pop,str,ldmia.w
b.n,vmov.f64,vadd.f64,orrs,push,orr.w,cmp,mov,vadd.f64,bx,bx
adds,vcmpe.f64,vsub.f64,lsrs,cmp,strb.w,vcvt.f64.s32,bge.n,vcmpe.f64,vadd.f32,cmp
cmp,vmrs,vadd.f64,lsls,sub,ldr.w,vmul.f64,adds,vmov.f64,umull,bhi.w
beq.n,bpl.n,vsub.f64,orrs.w,ldrh.w,mov,vdiv.f64,mov,vmrs,subs,tbb
subs,vadd.f64,vadd.f64,it,ldrb.w,lsrs,vadd.f64,adc.w,vsub.f64,add.w,vldr
bl,vldr,vsub.f64,bne.n,bgt.n,orr.w,beq.n,cmp,vmov.f64,lsrs,vmul.f64
cbz,ldr,beq.n,cbnz,ldr,strb.w,vsub.f64,sbcs.w,bmi.n,orr.w,vldr
push,add,vsub.f64,cmp,subs,lsrs,vabs.f64,mov,vsub.f64,rsb,movs
subs,vldr,vabs.f64,it,str,ldr.w,vcmpe.f64,mov,vabs.f64,umull,vldr
b.n,ldr,vcmpe.f64,bne.n,ldr,orr.w,vmov.f64,mov,vcmpe.f64,blx,vcmpe.f64
adds,add,vmov.f64,rsbsne,str,ldr,vmrs,bge.n,vmov.f64,add,vmov.f64
cmp,vldr,vmrs,it,ldr,strb,bgt.n,adds,vmrs,add,vmrs
beq.n,ldr,bgt.n,movcc,str,lsrs,vmov,mov,ble.n,ldr,bpl.n
subs,add,vmov,b.n,ldr,orr.w,adds,adc.w,vdiv.f64,vmov,bl
bl,vldr,adds,pop,str,strb.w,cmp,cmp,vadd.f64,movw,vcmpe.f64
cbz,vadd.f64,adds,bx,ldr,ldr.w,vcvt.f64.s32,sbcs.w,blx,movt,push
push,ldr,vmov,cmp,str,lsrs,vmul.f64,mov,add,vmov.f32,vpush
subs,add,adds,ble.w,str,lsrs,vdiv.f64,mov,add,push,mov
b.n,vldr,vmov,beq.n,str,lsrs,vadd.f64,mov,ldr,sub,sub
adds,vadd.f64,adds,vcmp.f64,bl,strb.w,beq.n,bge.n,vcmp.f64,bic.w,vmov.f64
cmp,vmul.f64,vmov,vldr,push,ldr,vsub.f64,adds,push,cmp,vmrs
beq.n,vmul.f64,adds,vmrs,cmp,ldr.w,vabs.f64,mov,vpush,ble.n,vmov.f64
subs,vsub.f64,vcvt.f64.s32,it,sub,strb,vcmpe.f64,adc.w,ldr,cmp.w,ble.w
bl,vsub.f64,vmov,vmovne.f64,ldrh.w,strb.w,vmov.f64,cmp,vmov.f64,blt.n,ldr
cbz,vmov.f64,adds,b.n,ldrb.w,add.w,vmrs,sbcs.w,vmrs,beq.n,it
push,vnmls.f64,vmov,vmov.f64,bgt.n,cmp.w,bgt.n,mov,add,vsub.f32,vnegle.f64
subs,vmul.f64,mov,vmov.f64,ldr,bne.n,vmov,mov,bls.n,add,add
b.n,vsub.f64,vmov,add,subs,uxth,adds,mov,vmov.f64,pop,vldr
adds,vsub.f64,adds,vpop,str,lsrs,cmp,bge.n,vpop,lsrs,vsub.f64
cmp,vmla.f64,adds,pop,ldr,uxth,vcvt.f64.s32,adds,ldmia.w,bic.w,vsub.f64
beq.n,vmla.f64,vmov,vmov.f64,str,lsrs,vmul.f64,mov,b.w,bic.w,vmov
subs,vadd.f64,cmp,vmov.f64,ldr,mla,vdiv.f64,adc.w,vmov,vsub.f32,vneg.f64
bl,vadd.f64,vdiv.f64,bl,str,mov.w,vadd.f64,cmp,push,vmov.f32,vsub.f64
cbz,vadd.f64,vcvt.f64.s32,vmov.f64,ldr,mla,beq.n,sbcs.w,vpush,blx,b.n
push,vmla.f64,vdiv.f64,vpush,str,ldr.w,vsub.f64,mov,vmov.f64,add,vmul.f64
subs,vmla.f64,vcvt.f64.s32,vmul.f64,ldr,lsrs,vabs.f64,mov,subw,add,vldr
b.n,vadd.f64,vdiv.f64,vmul.f64,str,uxth,vcmpe.f64,mov,cmp.w,ldr,vldr
adds,vadd.f64,vcvt.f64.s32,vmul.f64,str,add.w,vmov.f64,bge.n,mov,vmov,ldr
cmp,vcvt.s32.f64,vdiv.f64,vmul.f64,str,mla,vmrs,adds,blt.w,movw,lsls
beq.n,vstr,vcvt.f64.s32,vsub.f64,bl,lsrs,bgt.n,mov,movw,movt,vldr
subs,vsub.f64,vdiv.f64,vcmp.f64,push,uxth,vmov,adc.w,movt,vmov.f32,add
bl,vmov,vcvt.f64.s32,vadd.f64,cmp,mov.w,adds,cmp,cmp,push,vldr
cbz,vadd.f64,vdiv.f64,vmrs,sub,mov.w,cmp,sbcs.w,it,sub,add.w
push,vstr,vcvt.f64.s32,bne.n,ldrh.w,mla,vcvt.f64.s32,mov,bgt.w,bic.w,vldr
subs,and.w,vdiv.f64,vcmp.f64,ldrb.w,mov.w,vmul.f64,mov,movgt,cmp,vldr
b.n,add,vcvt.f64.s32,vmrs,bgt.n,mov,vdiv.f64,mov,ldr.w,ble.n,vldr
adds,vpop,vadd.f64,beq.n,ldr,add.w,vadd.f64,bge.n,add,cmp.w,vldr
cmp,ldmia.w,vdiv.f64,vsub.f64,subs,orr.w,beq.n,adds,vldr,blt.n,add.w
beq.n,bx,vsub.f64,vcmp.f64,str,ldr,vsub.f64,mov,vsub.f64,beq.n,vldr
subs,cmp,vadd.f64,vmrs,ldr,strb,vabs.f64,adc.w,vcmpe.f64,vsub.f32,mov
bl,bhi.n,vsub.f64,bne.w,str,lsrs,vcmpe.f64,cmp,vmrs,add,vnmls.f64
cbz,tbb,vadd.f64,vcmp.f64,ldr,orr.w,vmov.f64,sbcs.w,it,pop,vmul.f64
push,vldr,vsub.f64,vmrs,str,strb.w,vmrs,mov,bmi.n,vsub.f32,vmul.f64
subs,vmul.f64,vadd.f64,bne.w,ldr,ldr.w,bgt.n,mov,vmovmi.f64,vmul.f32,vmla.f64
b.n,vldr,vsub.f64,vsub.f64,str,mov,vmov,mov,ldr.w,vmov.f32,vadd.f64
adds,movs,beq.n,vcmp.f64,ldr,lsrs,adds,bge.n,add,blx,vsub.f64
cmp,vldr,vsub.f64,vmrs,str,orr.w,cmp,adds,vldr,add,vmla.f64
beq.n,vcmpe.f64,vabs.f64,bne.w,str,strb.w,vcvt.f64.s32,mov,vcmpe.f64,add,vsub.f64
subs,vmov.f64,vcmpe.f64,vcmp.f64,str,lsrs,vmul.f64,adc.w,vmrs,ldr,vadd.f64
bl,vmrs,vmov.f64,vmrs,bl,ldr.w,vdiv.f64,cmp,ble.w,vmov,vadd.f64
cbz,bmi.n,vmrs,bne.w,push,orr.w,vadd.f64,sbcs.w,ubfx,movw,vsub.f64
push,bl,bgt.n,movs,cmp,ldr,beq.n,mov,asrs,movt,vmla.f64
subs,vcmpe.f64,vmov,vsub.f64,sub,strb,vsub.f64,mov,orr.w,vmov.f32,vsub.f64
b.n,push,adds,vcmp.f64,ldrh.w,lsrs,vabs.f64,mov,subw,push,vnmls.f64
adds,vpush,adds,vmrs,ldrb.w,orr.w,vcmpe.f64,bge.n,orr.w,sub,vadd.f64
cmp,mov,vmov,vcmp.f64,bgt.n,strb.w,vmov.f64,adds,adds,bic.w,vmov.f64
beq.n,sub,adds,ite,ldr,ldr.w,vmrs,mov,ldr.w,cmp,vmla.f64
subs,vmov.f64,vmov,movne,subs,lsrs,bgt.n,adc.w,vmov,ble.n,vmul.f64
bl,vmrs,adds,vmrs,str,lsrs,bx,cmp,add,cmp.w,vmla.f64
cbz,vmov.f64,vmov,bne.w,ldr,lsrs,ldrd,sbcs.w,vldr,blt.n,vmls.f64
push,ble.w,adds,cmp,str,strb.w,ldrb.w,mov,vcmpe.f64,beq.n,vmul.f64
subs,ldr,vcvt.f64.s32,bne.w,ldr,ldr,adds,mov,vmrs,vsub.f32,vmul.f64
b.n,it,vmov,vsub.f64,str,ldr.w,adc.w,mov,bgt.w,add,vadd.f64
adds,vnegle.f64,adds,vcmp.f64,ldr,strb,strd,bge.n,ldr.w,pop,vmls.f64
cmp,add,vmov,vmrs,str,strb.w,cmp,adds,vmov.f64,subs,vldr
beq.n,vldr,mov,vcmp.f64,ldr,add.w,beq.n,mov,ldr.w,vdiv.f32,vsub.f64
subs,vsub.f64,vmov,ite,str,cmp.w,orrs.w,adc.w,add,bne.n,vadd.f64
bl,vsub.f64,adds,movne,str,bne.n,beq.n,cmp,vldr,vadd.f32,vadd.f64
cbz,vmov,adds,vmrs,str,uxth,cmp,sbcs.w,add,add,vadd.f64
push,vneg.f64,vmov,bne.n,bl,lsrs,it,mov,ldr.w,eors,vsub.f64
subs,vsub.f64,cmp,cmp,push,uxth,cmpeq,mov,vadd.f64,movw,vadd.f64
b.n,b.n,vdiv.f64,bne.n,cmp,lsrs,bcc.n,mov,add.w,lsrs,vldr
adds,vmul.f64,vcvt.f64.s32,cmp,sub,mla,mov,bge.n,vmov,movt,vcmpe.f64
cmp,vldr,vdiv.f64,bne.n,ldrh.w,mov.w,blx,adds,add,rsb,vmrs
beq.n,vldr,vcvt.f64.s32,vsub.f64,ldrb.w,mla,vmov.f64,mov,vmov,eor.w,ite
subs,ldr,vdiv.f64,vcmp.f64,bgt.n,ldr.w,movs,adc.w,ldr.w,mvns,vnmls.f64
bl,lsls,vcvt.f64.s32,vmrs,ldr,lsrs,vldr,cmp,vcvt.f64.s32,add.w,vaddgt.f64
cbz,vldr,vdiv.f64,bne.n,subs,uxth,vmov.f64,sbcs.w,add,rsb,vcmple.f64
push,add,vcvt.f64.s32,vcmp.f64,str,add.w,vmov.f64,mov,vldr,adds,vmrs
subs,vldr,vdiv.f64,vmrs,ldr,mla,vmov.f64,mov,ldr.w,sub.w,vcmpe.f64
b.n,add.w,vcvt.f64.s32,bne.n,str,lsrs,b.n,mov,add,umull,beq.n
adds,vldr,vdiv.f64,vsub.f64,ldr,uxth,vsub.f64,bge.n,vldr,vmul.f32,vmrs
cmp,vldr,vcvt.f64.s32,vcmp.f64,str,mov.w,vabs.f64,adds,ldr.w,umull,it
beq.n,vldr,vdiv.f64,vmrs,ldr,mov.w,vcmpe.f64,mov,vstr,lsrs,vnegle.f64
subs,vldr,vcvt.f64.s32,bne.n,str,mla,vmov.f64,adc.w,add,lsls,add
bl,add.w,vadd.f64,vcmp.f64,ldr,mov.w,vmrs,cmp,vldr,orr.w,vpop
cbz,vldr,vdiv.f64,vmrs,str,mov,bgt.n,sbcs.w,ldr.w,mov.w,pop
push,mov,vsub.f64,bne.n,str,add.w,vmov,mov,vmov.f64,mov.w,vmov.f64
subs,vnmls.f64,vadd.f64,vsub.f64,str,orr.w,adds,mov,vstr,orr.w,b.w
b.n,vmul.f64,vsub.f64,vcmp.f64,bl,ldr,cmp,mov,vldr,vsub.f32,add
adds,vmul.f64,vadd.f64,vmrs,push,strb,vcvt.f64.s32,bge.n,add,vdiv.f32,bl
cmp,vmla.f64,vsub.f64,bne.n,cmp,lsrs,vmul.f64,adds,vldr,vdiv.f32,push
beq.n,vadd.f64,vadd.f64,vcmp.f64,sub,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,vmrs
subs,vsub.f64,vsub.f64,vmrs,ldrh.w,strb.w,vadd.f64,adc.w,ldr.w,vadd.f32,bl
bl,vmla.f64,beq.n,bne.n,ldrb.w,ldr.w,beq.n,cmp,add,blx,vmrs
cbz,vsub.f64,vsub.f64,vsub.f64,bgt.n,mov,vsub.f64,sbcs.w,vldr,add,adds
push,vadd.f64,vabs.f64,vcmp.f64,ldr,lsrs,vabs.f64,mov,add,add,movw
subs,vadd.f64,vcmpe.f64,vmrs,subs,orr.w,vcmpe.f64,mov,addw,ldr,movt
b.n,vsub.f64,vmov.f64,beq.n,str,strb.w,vmov.f64,mov,ubfx,vmov,and.w
adds,vmla.f64,vmrs,vcmp.f64,ldr,lsrs,vmrs,bge.n,sub.w,movw,beq.n
cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt,adds
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32,iteee
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push,ldr
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub,movweq
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w,movtne
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp,itt
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n,andne
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w,orrne
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n,vmsr
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n,adds
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32,beq.n
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add,movs
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop,bx
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32,and.w
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32,bl
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32,sub
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl,movw
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw,movt
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt,mov.w
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push,str
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw,movw
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w,movt
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw,str
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth,mov.w
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs,str
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth,lsls
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs,mov.w
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla,str
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla,mov.w
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop,str
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str,movt
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w,mov.w
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str,str
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx,str
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32,bpl.n
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32,lsls
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32,bpl.n
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w,lsls
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl,bpl.n
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw,lsls
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt,bpl.n
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push,lsls
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw,bpl.n
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w,vldr
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw,vldr
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth,vdiv.f32
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs,vmrs
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth,movs
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs,add
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla,bx
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla,movs
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop,pop
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str,vmov.f64
