subs,ldr,vdiv.f64,vcmp.f64,bgt.n,ldr.w,movs,adc.w,ldr.w,mvns,vnmls.f64,rsb
bl,lsls,vcvt.f64.s32,vmrs,ldr,lsrs,vldr,cmp,vcvt.f64.s32,add.w,vaddgt.f64,lsl.w
cbz,vldr,vdiv.f64,bne.n,subs,uxth,vmov.f64,sbcs.w,add,rsb,vcmple.f64,lsr.w
push,add,vcvt.f64.s32,vcmp.f64,str,add.w,vmov.f64,mov,vldr,adds,vmrs,lsl.w
subs,vldr,vdiv.f64,vmrs,ldr,mla,vmov.f64,mov,ldr.w,sub.w,vcmpe.f64,orr.w
b.n,add.w,vcvt.f64.s32,bne.n,str,lsrs,b.n,mov,add,umull,beq.n,lsr.w
adds,vldr,vdiv.f64,vsub.f64,ldr,uxth,vsub.f64,bge.n,vldr,vmul.f32,vmrs,add
cmp,vldr,vcvt.f64.s32,vcmp.f64,str,mov.w,vabs.f64,adds,ldr.w,umull,it,b.n
beq.n,vldr,vdiv.f64,vmrs,ldr,mov.w,vcmpe.f64,mov,vstr,lsrs,vnegle.f64,cmp.w
subs,vldr,vcvt.f64.s32,bne.n,str,mla,vmov.f64,adc.w,add,lsls,add,bcc.n
bl,add.w,vadd.f64,vcmp.f64,ldr,mov.w,vmrs,cmp,vldr,orr.w,vpop,cmp.w
cbz,vldr,vdiv.f64,vmrs,str,mov,bgt.n,sbcs.w,ldr.w,mov.w,pop,bcc.n
push,mov,vsub.f64,bne.n,str,add.w,vmov,mov,vmov.f64,mov.w,vmov.f64,lsrs
subs,vnmls.f64,vadd.f64,vsub.f64,str,orr.w,adds,mov,vstr,orr.w,b.w,movs.w
b.n,vmul.f64,vsub.f64,vcmp.f64,bl,ldr,cmp,mov,vldr,vsub.f32,add,mov.w
adds,vmul.f64,vadd.f64,vmrs,push,strb,vcvt.f64.s32,bge.n,add,vdiv.f32,bl,add.w
cmp,vmla.f64,vsub.f64,bne.n,cmp,lsrs,vmul.f64,adds,vldr,vdiv.f32,push,mov.w
beq.n,vadd.f64,vadd.f64,vcmp.f64,sub,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,vmrs,cmn.w
subs,vsub.f64,vsub.f64,vmrs,ldrh.w,strb.w,vadd.f64,adc.w,ldr.w,vadd.f32,bl,bcs.w
bl,vmla.f64,beq.n,bne.n,ldrb.w,ldr.w,beq.n,cmp,add,blx,vmrs,cmp.w
cbz,vsub.f64,vsub.f64,vsub.f64,bgt.n,mov,vsub.f64,sbcs.w,vldr,add,adds,it
push,vadd.f64,vabs.f64,vcmp.f64,ldr,lsrs,vabs.f64,mov,add,add,movw,adcs.w
subs,vadd.f64,vcmpe.f64,vmrs,subs,orr.w,vcmpe.f64,mov,addw,ldr,movt,adceq.w
b.n,vsub.f64,vmov.f64,beq.n,str,strb.w,vmov.f64,mov,ubfx,vmov,and.w,orr.w
adds,vmla.f64,vmrs,vcmp.f64,ldr,lsrs,vmrs,bge.n,sub.w,movw,beq.n,pop
cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt,adds,subs
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32,iteee,vmov
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push,ldr,strd
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub,movweq,vadd.f64
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w,movtne,bne.n
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp,itt,bl
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n,andne,push
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w,orrne,movw
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n,vmsr,movt
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n,adds,movw
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32,beq.n,movw
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add,movs,movs
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop,bx,ldr
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32,and.w,ldr
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32,bl,uxth
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32,sub,lsrs
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl,movw,uxth
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw,movt,lsrs
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt,mov.w,mla
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push,str,mla
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw,movw,uxth.w
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w,movt,lsrs
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw,str,add.w
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth,mov.w,mla
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs,str,uxth
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth,lsls,lsrs
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs,mov.w,mla
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla,str,mov
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla,mov.w,str
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop,str,add.w
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str,movt,orr.w
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w,mov.w,str
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str,str,mov
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx,str,pop
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32,bpl.n,bl
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32,lsls,orrs.w
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32,bpl.n,it
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w,lsls,push
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl,bpl.n,moveq.w
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw,lsls,b.n
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt,bpl.n,mov.w
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push,lsls,add.w
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw,bpl.n,movs.w
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w,vldr,beq.w
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw,vldr,mov.w
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth,vdiv.f32,movs.w
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs,vmrs,it
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth,movs,addne
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs,add,movs.w
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla,bx,it
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla,movs,addne
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop,pop,add.w
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str,vmov.f64,rsb
adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w,add,lsl.w
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str,vpop,lsr.w
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx,pop,lsl.w
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w,vsub.f64,orr.w
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl,vmul.f64,lsr.w
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw,vmov.f64,add
push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt,blx,b.n
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push,add,cmp.w
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw,add,bcc.n
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w,ldr,cmp.w
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw,push,bcc.n
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth,vpush,lsrs
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs,vmov.f64,movs.w
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth,sub,mov.w
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs,add,add.w
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla,bl,mov.w
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla,vmrs,cmn.w
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop,bic.w,bcs.w
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str,str,cmp.w
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w,bic.w,it
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str,vmsr,adcs.w
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx,movs,adceq.w
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32,bx,orr.w
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add,movs,pop
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl,bl,subs
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw,cmp.w,vmov
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt,beq.n,strd
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push,ble.n,vadd.f64
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw,cmp,bne.n
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w,bne.n,bl
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw,vmrs,push
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth,bic.w,movw
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs,orrs,movt
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth,vmsr,movw
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs,movs,movw
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla,bx,movs
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla,vmov,ldr
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop,movw,ldr
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str,movt,uxth
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w,bic.w,lsrs
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str,mov,uxth
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx,cmp,lsrs
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32,ble.n,mla
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull,movw,mla
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs,movt,uxth.w
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w,cmp,lsrs
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs,bgt.n,add.w
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w,movw,mla
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb,movt,uxth
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull,cmp,lsrs
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx,ble.n,mla
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add,cmp,mov
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add,ble.w,str
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr,ldr,add.w
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov,vldr,orr.w
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw,vldr,str
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt,vldr,mov
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32,add,pop
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push,vldr,bl
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub,vsub.f64,orrs.w
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w,vldr,it
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp,ldr,push
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n,add,moveq.w
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w,vsub.f64,b.n
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n,vmov,mov.w
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n,vadd.f64,add.w
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32,vmul.f64,movs.w
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add,lsls,beq.w
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop,add.w,mov.w
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs,vldr,movs.w
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w,add.w,it
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w,vldr,addne
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32,vnmls.f64,movs.w
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32,vmov.f64,it
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx,vnmls.f64,addne
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add,vmla.f64,add.w
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add,vmul.f64,rsb
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr,vneg.f64,lsl.w
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov,vmla.f64,lsr.w
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw,vmul.f64,lsl.w
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt,vneg.f64,orr.w
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32,b.w,lsr.w
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push,ldr,add
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub,vldr,b.n
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w,add,cmp.w
bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp,add.w,bcc.n
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n,vldr,cmp.w
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w,vmla.f64,bcc.n
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n,vldr,lsrs
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n,vmls.f64,movs.w
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32,vmla.f64,mov.w
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add,vadd.f64,add.w
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop,vsub.f64,mov.w
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32,vadd.f64,cmn.w
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32,vmov.f64,bcs.w
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32,vmla.f64,cmp.w
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx,vcmp.f64,it
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add,vmrs,adcs.w
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add,beq.w,adceq.w
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr,vmov.f64,orr.w
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov,add,pop
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw,bl,subs
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt,push,vmov
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32,vmrs,strd
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push,bl,vadd.f64
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub,vmrs,bne.n
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w,adds,bl
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp,movw,push
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n,movt,movw
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w,and.w,movt
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n,beq.n,movw
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n,adds,movw
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32,iteee,movs
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add,ldr,ldr
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop,movweq,ldr
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs,movtne,uxth
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32,itt,lsrs
adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n,andne,uxth
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32,orrne,lsrs
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add,vmsr,mla
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors,adds,mla
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw,beq.n,uxth.w
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs,movs,lsrs
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt,bx,add.w
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb,and.w,mla
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w,bl,uxth
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns,sub,lsrs
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w,movw,mla
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb,movt,mov
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds,mov.w,str
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w,str,add.w
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull,movw,orr.w
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32,movt,str
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull,str,mov
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs,mov.w,pop
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls,str,bl
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w,lsls,orrs.w
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w,mov.w,it
subs,mov,vsub.f64,movne,cmp,add.w,vsub.f64,bge.n,ldr.w,mov.w,str,push
bl,vmul.f64,vabs.f64,vmrs,sub,orr.w,vabs.f64,adds,ldr.w,orr.w,mov.w,moveq.w
cbz,vsub.f64,vcmpe.f64,bne.w,ldrh.w,ldr,vcmpe.f64,mov,add,vsub.f32,str,b.n
push,vsub.f64,vmov.f64,cmp,ldrb.w,strb,vmov.f64,adc.w,vldr,vdiv.f32,movt,mov.w
subs,vmov,vmrs,bne.w,bgt.n,lsrs,vmrs,cmp,add,vdiv.f32,mov.w,add.w
b.n,vsub.f64,bgt.n,vsub.f64,ldr,orr.w,bgt.n,sbcs.w,addw,vmov.f32,str,movs.w
adds,ubfx,vmov,vcmp.f64,subs,strb.w,vmov,mov,ubfx,vadd.f32,str,beq.w
cmp,sub.w,adds,vmrs,str,ldr.w,adds,mov,sub.w,blx,bpl.n,mov.w
beq.n,smull,adds,vcmp.f64,ldr,mov,cmp,mov,add.w,add,lsls,movs.w
subs,asrs,vmov,ite,str,lsrs,vcvt.f64.s32,bge.n,vldr,add,bpl.n,it
bl,rsb,adds,movne,ldr,orr.w,vmul.f64,adds,vmla.f64,ldr,lsls,addne
cbz,bic.w,vmov,vmrs,str,strb.w,vdiv.f64,mov,add.w,vmov,bpl.n,movs.w
push,add.w,adds,bne.n,ldr,lsrs,vadd.f64,adc.w,vmov,movw,lsls,it
subs,add.w,vmov,cmp,str,ldr.w,beq.n,cmp,vldr,movt,bpl.n,addne
b.n,sub.w,adds,bne.n,ldr,orr.w,vsub.f64,sbcs.w,vldr,vmov.f32,lsls,add.w
adds,vmov,vcvt.f64.s32,cmp,str,ldr,vabs.f64,mov,vmov,push,bpl.n,rsb
cmp,vldmia,vmov,bne.n,str,strb,vcmpe.f64,mov,vcvt.f64.s32,sub,vldr,lsl.w
beq.n,vmul.f64,adds,vsub.f64,str,lsrs,vmov.f64,mov,vcmpe.f64,bic.w,vldr,lsr.w
subs,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmrs,bge.n,vmrs,cmp,vdiv.f32,lsl.w
bl,vstmia,mov,vmrs,push,strb.w,bgt.n,adds,ubfx,ble.n,vmrs,orr.w
cbz,cmp,vmov,bne.n,cmp,ldr.w,vmov,mov,sub.w,cmp.w,movs,lsr.w
push,vmul.f64,adds,vcmp.f64,sub,lsrs,adds,adc.w,vmov,blt.n,add,add
subs,bne.n,adds,vmrs,ldrh.w,lsrs,cmp,cmp,add.w,beq.n,bx,b.n
b.n,vldmia,vmov,bne.n,ldrb.w,lsrs,vcvt.f64.s32,sbcs.w,add.w,vsub.f32,movs,cmp.w
adds,vmul.f64,cmp,vsub.f64,bgt.n,strb.w,vmul.f64,mov,vldr,add,pop,bcc.n
cmp,vmul.f64,vdiv.f64,vcmp.f64,ldr,ldr,vdiv.f64,mov,vstr,pop,vmov.f64,cmp.w
beq.n,vstmia,vcvt.f64.s32,vmrs,subs,ldr.w,vadd.f64,mov,vcvt.f64.s32,vadd.f32,add,bcc.n
subs,cmp,vdiv.f64,bne.n,str,strb,beq.n,bge.n,vldr,vmul.f32,vpop,cmp.w
bl,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,strb.w,vsub.f64,adds,vldr,vadd.f32,pop,it
cbz,bne.n,vdiv.f64,vmrs,str,add.w,vabs.f64,mov,vldr,bl,subs,adcs.w
push,vldmia,vcvt.f64.s32,bne.n,ldr,cmp.w,vcmpe.f64,adc.w,vmla.f64,movw,vdiv.f64,adceq.w
subs,vmul.f64,vdiv.f64,vsub.f64,str,bne.n,vmov.f64,cmp,vldr,movt,bne.n,orr.w
b.n,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,uxth,vmrs,sbcs.w,vmov.f64,push,vadd.f64,pop
