subs,vcmpe.f64,vcvt.f64.s32,it,ldr,add.w,cmp,adc.w,vadd.f64,push
bl,vmrs,vdiv.f64,movcc,subs,mla,vcvt.f64.s32,cmp,vmla.f64,movw
cbz,it,vcvt.f64.s32,b.n,str,lsrs,vmul.f64,sbcs.w,vadd.f64,ldmia.w
push,vnegle.f64,vdiv.f64,pop,ldr,uxth,vdiv.f64,mov,vadd.f64,movw
subs,ble.n,vcvt.f64.s32,bx,str,mov.w,vadd.f64,mov,vsub.f64,uxth
b.n,vcmpe.f64,vdiv.f64,vmov.f64,ldr,mov.w,beq.n,mov,vadd.f64,lsrs
adds,vmov.f64,vcvt.f64.s32,mov,str,mla,vsub.f64,bge.n,vadd.f64,uxth
cmp,vmrs,vdiv.f64,bl,ldr,mov.w,vabs.f64,adds,vcmp.f64,lsrs
beq.n,ite,vcvt.f64.s32,vmov,str,mov,vcmpe.f64,mov,vmrs,mla
subs,vsub.f64,vdiv.f64,push,ldr,add.w,vmov.f64,adc.w,beq.w,mla
bl,vcmpegt.f64,vcvt.f64.s32,movs,str,orr.w,vmrs,cmp,add.w,pop
cbz,vaddle.f64,vadd.f64,movt,str,ldr,bgt.n,sbcs.w,add.w,str
push,vmrs,vdiv.f64,bic.w,str,strb,vmov,mov,vpop,add.w
subs,bgt.n,vsub.f64,ubfx,bl,lsrs,adds,mov,pop,str
b.n,vmov.f64,vadd.f64,orrs,push,orr.w,cmp,mov,vadd.f64,bx
adds,vcmpe.f64,vsub.f64,lsrs,cmp,strb.w,vcvt.f64.s32,bge.n,vcmpe.f64,vadd.f32
cmp,vmrs,vadd.f64,lsls,sub,ldr.w,vmul.f64,adds,vmov.f64,umull
beq.n,bpl.n,vsub.f64,orrs.w,ldrh.w,mov,vdiv.f64,mov,vmrs,subs
subs,vadd.f64,vadd.f64,it,ldrb.w,lsrs,vadd.f64,adc.w,vsub.f64,add.w
bl,vldr,vsub.f64,bne.n,bgt.n,orr.w,beq.n,cmp,vmov.f64,lsrs
cbz,ldr,beq.n,cbnz,ldr,strb.w,vsub.f64,sbcs.w,bmi.n,orr.w
push,add,vsub.f64,cmp,subs,lsrs,vabs.f64,mov,vsub.f64,rsb
subs,vldr,vabs.f64,it,str,ldr.w,vcmpe.f64,mov,vabs.f64,umull
b.n,ldr,vcmpe.f64,bne.n,ldr,orr.w,vmov.f64,mov,vcmpe.f64,blx
adds,add,vmov.f64,rsbsne,str,ldr,vmrs,bge.n,vmov.f64,add
cmp,vldr,vmrs,it,ldr,strb,bgt.n,adds,vmrs,add
beq.n,ldr,bgt.n,movcc,str,lsrs,vmov,mov,ble.n,ldr
subs,add,vmov,b.n,ldr,orr.w,adds,adc.w,vdiv.f64,vmov
bl,vldr,adds,pop,str,strb.w,cmp,cmp,vadd.f64,movw
cbz,vadd.f64,adds,bx,ldr,ldr.w,vcvt.f64.s32,sbcs.w,blx,movt
push,ldr,vmov,cmp,str,lsrs,vmul.f64,mov,add,vmov.f32
subs,add,adds,ble.w,str,lsrs,vdiv.f64,mov,add,push
b.n,vldr,vmov,beq.n,str,lsrs,vadd.f64,mov,ldr,sub
adds,vadd.f64,adds,vcmp.f64,bl,strb.w,beq.n,bge.n,vcmp.f64,bic.w
cmp,vmul.f64,vmov,vldr,push,ldr,vsub.f64,adds,push,cmp
beq.n,vmul.f64,adds,vmrs,cmp,ldr.w,vabs.f64,mov,vpush,ble.n
subs,vsub.f64,vcvt.f64.s32,it,sub,strb,vcmpe.f64,adc.w,ldr,cmp.w
bl,vsub.f64,vmov,vmovne.f64,ldrh.w,strb.w,vmov.f64,cmp,vmov.f64,blt.n
cbz,vmov.f64,adds,b.n,ldrb.w,add.w,vmrs,sbcs.w,vmrs,beq.n
push,vnmls.f64,vmov,vmov.f64,bgt.n,cmp.w,bgt.n,mov,add,vsub.f32
subs,vmul.f64,mov,vmov.f64,ldr,bne.n,vmov,mov,bls.n,add
b.n,vsub.f64,vmov,add,subs,uxth,adds,mov,vmov.f64,pop
adds,vsub.f64,adds,vpop,str,lsrs,cmp,bge.n,vpop,lsrs
cmp,vmla.f64,adds,pop,ldr,uxth,vcvt.f64.s32,adds,ldmia.w,bic.w
beq.n,vmla.f64,vmov,vmov.f64,str,lsrs,vmul.f64,mov,b.w,bic.w
subs,vadd.f64,cmp,vmov.f64,ldr,mla,vdiv.f64,adc.w,vmov,vsub.f32
bl,vadd.f64,vdiv.f64,bl,str,mov.w,vadd.f64,cmp,push,vmov.f32
cbz,vadd.f64,vcvt.f64.s32,vmov.f64,ldr,mla,beq.n,sbcs.w,vpush,blx
push,vmla.f64,vdiv.f64,vpush,str,ldr.w,vsub.f64,mov,vmov.f64,add
subs,vmla.f64,vcvt.f64.s32,vmul.f64,ldr,lsrs,vabs.f64,mov,subw,add
b.n,vadd.f64,vdiv.f64,vmul.f64,str,uxth,vcmpe.f64,mov,cmp.w,ldr
adds,vadd.f64,vcvt.f64.s32,vmul.f64,str,add.w,vmov.f64,bge.n,mov,vmov
cmp,vcvt.s32.f64,vdiv.f64,vmul.f64,str,mla,vmrs,adds,blt.w,movw
beq.n,vstr,vcvt.f64.s32,vsub.f64,bl,lsrs,bgt.n,mov,movw,movt
subs,vsub.f64,vdiv.f64,vcmp.f64,push,uxth,vmov,adc.w,movt,vmov.f32
bl,vmov,vcvt.f64.s32,vadd.f64,cmp,mov.w,adds,cmp,cmp,push
cbz,vadd.f64,vdiv.f64,vmrs,sub,mov.w,cmp,sbcs.w,it,sub
push,vstr,vcvt.f64.s32,bne.n,ldrh.w,mla,vcvt.f64.s32,mov,bgt.w,bic.w
subs,and.w,vdiv.f64,vcmp.f64,ldrb.w,mov.w,vmul.f64,mov,movgt,cmp
b.n,add,vcvt.f64.s32,vmrs,bgt.n,mov,vdiv.f64,mov,ldr.w,ble.n
adds,vpop,vadd.f64,beq.n,ldr,add.w,vadd.f64,bge.n,add,cmp.w
cmp,ldmia.w,vdiv.f64,vsub.f64,subs,orr.w,beq.n,adds,vldr,blt.n
beq.n,bx,vsub.f64,vcmp.f64,str,ldr,vsub.f64,mov,vsub.f64,beq.n
subs,cmp,vadd.f64,vmrs,ldr,strb,vabs.f64,adc.w,vcmpe.f64,vsub.f32
bl,bhi.n,vsub.f64,bne.w,str,lsrs,vcmpe.f64,cmp,vmrs,add
cbz,tbb,vadd.f64,vcmp.f64,ldr,orr.w,vmov.f64,sbcs.w,it,pop
push,vldr,vsub.f64,vmrs,str,strb.w,vmrs,mov,bmi.n,vsub.f32
subs,vmul.f64,vadd.f64,bne.w,ldr,ldr.w,bgt.n,mov,vmovmi.f64,vmul.f32
b.n,vldr,vsub.f64,vsub.f64,str,mov,vmov,mov,ldr.w,vmov.f32
adds,movs,beq.n,vcmp.f64,ldr,lsrs,adds,bge.n,add,blx
cmp,vldr,vsub.f64,vmrs,str,orr.w,cmp,adds,vldr,add
beq.n,vcmpe.f64,vabs.f64,bne.w,str,strb.w,vcvt.f64.s32,mov,vcmpe.f64,add
subs,vmov.f64,vcmpe.f64,vcmp.f64,str,lsrs,vmul.f64,adc.w,vmrs,ldr
bl,vmrs,vmov.f64,vmrs,bl,ldr.w,vdiv.f64,cmp,ble.w,vmov
cbz,bmi.n,vmrs,bne.w,push,orr.w,vadd.f64,sbcs.w,ubfx,movw
push,bl,bgt.n,movs,cmp,ldr,beq.n,mov,asrs,movt
subs,vcmpe.f64,vmov,vsub.f64,sub,strb,vsub.f64,mov,orr.w,vmov.f32
b.n,push,adds,vcmp.f64,ldrh.w,lsrs,vabs.f64,mov,subw,push
adds,vpush,adds,vmrs,ldrb.w,orr.w,vcmpe.f64,bge.n,orr.w,sub
cmp,mov,vmov,vcmp.f64,bgt.n,strb.w,vmov.f64,adds,adds,bic.w
beq.n,sub,adds,ite,ldr,ldr.w,vmrs,mov,ldr.w,cmp
subs,vmov.f64,vmov,movne,subs,lsrs,bgt.n,adc.w,vmov,ble.n
bl,vmrs,adds,vmrs,str,lsrs,bx,cmp,add,cmp.w
cbz,vmov.f64,vmov,bne.w,ldr,lsrs,ldrd,sbcs.w,vldr,blt.n
push,ble.w,adds,cmp,str,strb.w,ldrb.w,mov,vcmpe.f64,beq.n
subs,ldr,vcvt.f64.s32,bne.w,ldr,ldr,adds,mov,vmrs,vsub.f32
b.n,it,vmov,vsub.f64,str,ldr.w,adc.w,mov,bgt.w,add
adds,vnegle.f64,adds,vcmp.f64,ldr,strb,strd,bge.n,ldr.w,pop
cmp,add,vmov,vmrs,str,strb.w,cmp,adds,vmov.f64,subs
beq.n,vldr,mov,vcmp.f64,ldr,add.w,beq.n,mov,ldr.w,vdiv.f32
subs,vsub.f64,vmov,ite,str,cmp.w,orrs.w,adc.w,add,bne.n
bl,vsub.f64,adds,movne,str,bne.n,beq.n,cmp,vldr,vadd.f32
cbz,vmov,adds,vmrs,str,uxth,cmp,sbcs.w,add,add
push,vneg.f64,vmov,bne.n,bl,lsrs,it,mov,ldr.w,eors
subs,vsub.f64,cmp,cmp,push,uxth,cmpeq,mov,vadd.f64,movw
b.n,b.n,vdiv.f64,bne.n,cmp,lsrs,bcc.n,mov,add.w,lsrs
adds,vmul.f64,vcvt.f64.s32,cmp,sub,mla,mov,bge.n,vmov,movt
cmp,vldr,vdiv.f64,bne.n,ldrh.w,mov.w,blx,adds,add,rsb
beq.n,vldr,vcvt.f64.s32,vsub.f64,ldrb.w,mla,vmov.f64,mov,vmov,eor.w
subs,ldr,vdiv.f64,vcmp.f64,bgt.n,ldr.w,movs,adc.w,ldr.w,mvns
bl,lsls,vcvt.f64.s32,vmrs,ldr,lsrs,vldr,cmp,vcvt.f64.s32,add.w
cbz,vldr,vdiv.f64,bne.n,subs,uxth,vmov.f64,sbcs.w,add,rsb
push,add,vcvt.f64.s32,vcmp.f64,str,add.w,vmov.f64,mov,vldr,adds
subs,vldr,vdiv.f64,vmrs,ldr,mla,vmov.f64,mov,ldr.w,sub.w
b.n,add.w,vcvt.f64.s32,bne.n,str,lsrs,b.n,mov,add,umull
adds,vldr,vdiv.f64,vsub.f64,ldr,uxth,vsub.f64,bge.n,vldr,vmul.f32
cmp,vldr,vcvt.f64.s32,vcmp.f64,str,mov.w,vabs.f64,adds,ldr.w,umull
beq.n,vldr,vdiv.f64,vmrs,ldr,mov.w,vcmpe.f64,mov,vstr,lsrs
subs,vldr,vcvt.f64.s32,bne.n,str,mla,vmov.f64,adc.w,add,lsls
bl,add.w,vadd.f64,vcmp.f64,ldr,mov.w,vmrs,cmp,vldr,orr.w
cbz,vldr,vdiv.f64,vmrs,str,mov,bgt.n,sbcs.w,ldr.w,mov.w
push,mov,vsub.f64,bne.n,str,add.w,vmov,mov,vmov.f64,mov.w
subs,vnmls.f64,vadd.f64,vsub.f64,str,orr.w,adds,mov,vstr,orr.w
b.n,vmul.f64,vsub.f64,vcmp.f64,bl,ldr,cmp,mov,vldr,vsub.f32
adds,vmul.f64,vadd.f64,vmrs,push,strb,vcvt.f64.s32,bge.n,add,vdiv.f32
cmp,vmla.f64,vsub.f64,bne.n,cmp,lsrs,vmul.f64,adds,vldr,vdiv.f32
beq.n,vadd.f64,vadd.f64,vcmp.f64,sub,orr.w,vdiv.f64,mov,ldr.w,vmov.f32
subs,vsub.f64,vsub.f64,vmrs,ldrh.w,strb.w,vadd.f64,adc.w,ldr.w,vadd.f32
bl,vmla.f64,beq.n,bne.n,ldrb.w,ldr.w,beq.n,cmp,add,blx
cbz,vsub.f64,vsub.f64,vsub.f64,bgt.n,mov,vsub.f64,sbcs.w,vldr,add
push,vadd.f64,vabs.f64,vcmp.f64,ldr,lsrs,vabs.f64,mov,add,add
subs,vadd.f64,vcmpe.f64,vmrs,subs,orr.w,vcmpe.f64,mov,addw,ldr
b.n,vsub.f64,vmov.f64,beq.n,str,strb.w,vmov.f64,mov,ubfx,vmov
adds,vmla.f64,vmrs,vcmp.f64,ldr,lsrs,vmrs,bge.n,sub.w,movw
cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str
adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw
push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w
bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32
